Product No.,ProductName,Company No.,Registration Status,Appl No.,Appl Status,Auth Type,Received Date,Reviewer,PRODUCT TYPE,LONG ISLAND USE RESTRICTION,Formulation,PRODUCT ID,TOXICITY,PRODUCT USE,is_PDF_downloaded,pdf_filename,txt_file_len,each_page_len,text_contains_product_name,text_contains_children,text_contains_epa_no,each_page_has_text
67702-21-62355,MIRACLE-GRO NATURE'S CARE INSECTICIDAL SOAP,62355,REGISTERED,1308567,CLOSED,ROUTINE,2025-10-13,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,188602,AQUATIC INVERTEBRATES,"HOME GARDEN, ORNAMENTAL, RESIDENTIAL",True,MIRACLE-GRO_NATURE'S_CARE_INSECTICIDAL_SOAP_67702-21-62355_PRIMARY_LABEL_544803.pdf,9761,"[998, 1584, 2169, 1789, 1848, 1373]",True,True,True,True
67702-6-62355,MIRACLE-GRO NATURE'S CARE GARDEN INSECT CONTROL,62355,DISCONTINUED,1308567,CLOSED,ROUTINE,2025-10-13,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,188605,"AQUATIC INVERTEBRATES, BEES, FISH","HOME GARDEN, ORNAMENTAL, RESIDENTIAL",True,MIRACLE-GRO_NATURE'S_CARE_GARDEN_INSECT_CONTROL_67702-6-62355_PRIMARY_LABEL_543182.pdf,20335,"[895, 2082, 4997, 4303, 5620, 2438]",True,True,True,True
91161-2-62355,MIRACLE-GRO PLANT CARE ROOT STARTER GEL,62355,REGISTERED,1308977,CLOSED,ROUTINE,2025-10-08,KATHERINE HETTER,GROWTH REGULATOR,False,Liquid,277340,NONE,"HOME GARDEN, HOUSEHOLD, ORNAMENTAL",True,MIRACLE-GRO_PLANT_CARE_ROOT_STARTER_GEL_91161-2-62355_PRIMARY_LABEL_603278.pdf,4933,"[4331, 602]",True,True,True,True
1839-220-6243,xpress DISINFECTANT CLEANER,6243,REGISTERED,1297668,CLOSED,ROUTINE,2025-05-29,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,245369,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOSPITAL, HOUSEHOLD, INSTITUTIONAL, RESIDENTIAL",True,xpress_DISINFECTANT_CLEANER_1839-220-6243_PRIMARY_LABEL_571020.pdf,18565,"[5251, 3539, 9775]",True,True,True,True
65402-9-6243,Oxymize,6243,REGISTERED,1297668,CLOSED,ROUTINE,2025-05-29,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,226803,"AQUATIC INVERTEBRATES, BIRDS, DOMESTIC ANIMALS, FISH, NONE","COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOSPITAL, INDUSTRIAL, INSTITUTIONAL, LIVESTOCK",True,Oxymize_65402-9-6243_PRIMARY_LABEL_552515.pdf,22295,"[17060, 5235]",True,True,True,True
62472-1,KENNELSOL,62472,REGISTERED,1288209,CLOSED,ROUTINE,2024-10-17,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,34356,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOUSEHOLD, INSTITUTIONAL",True,KENNELSOL_62472-1_PRIMARY_LABEL_590758.pdf,11133,"[3227, 7906]",True,True,True,True
62472-2,KENNELSOL HC,62472,REGISTERED,1288209,CLOSED,ROUTINE,2024-10-17,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,122194,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOUSEHOLD, INSTITUTIONAL",True,KENNELSOL_HC_62472-2_PRIMARY_LABEL_590759.pdf,11217,"[2819, 8398]",True,True,True,True
706-111-62512,DISINFECTANT SPRAY (lemon scent),62512,REGISTERED,1282666,CLOSED,ROUTINE,2024-09-06,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Solid,240621,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOUSEHOLD, INSTITUTIONAL",True,DISINFECTANT_SPRAY_(lemon_scent)_706-111-62512_PRIMARY_LABEL_577534.pdf,10256,[10256],True,True,True,True
62562-4,ACOIDAL,62562,REGISTERED,1292429,CLOSED,ROUTINE,2025-02-04,KATHERINE HETTER,"FUNGICIDE, MITICIDE",False,Solid,159962,"AQUATIC INVERTEBRATES, FISH","AGRICULTURAL, HOME GARDEN",True,ACOIDAL_62562-4_PRIMARY_LABEL_526451.pdf,55983,"[28077, 1622, 12470, 13814]",True,True,True,True
62562-8,DEFEND DF (AG LABEL),62562,REGISTERED,1292429,CLOSED,ROUTINE,2025-02-04,KATHERINE HETTER,"FUNGICIDE, MITICIDE",False,Solid,170627,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,DEFEND_DF_(AG_LABEL)_62562-8_PRIMARY_LABEL_530858.pdf,26518,[26518],True,True,True,True
62637-1,aquabac fg,62637,REGISTERED,1297704,CLOSED,ROUTINE,2025-05-20,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,256406,NONE,"GREENHOUSE, NURSERY, ORNAMENTAL",True,aquabac_fg_62637-1_PRIMARY_LABEL_581948.pdf,48398,"[1844, 14210, 1831, 14201, 16312]",True,True,True,True
62637-3,AQUABAC (200G),62637,REGISTERED,1297704,CLOSED,ROUTINE,2025-05-20,JYOTHI MURUNDI,"INSECTICIDE, MOSQUITO LARVICIDE",False,Solid,28673,NONE,"AQUATIC, GREENHOUSE, NURSERY",True,AQUABAC_(200G)_62637-3_PRIMARY_LABEL_535247.pdf,271,[271],False,False,False,True
352-648,SYNCHRONY XP (NO AERIAL APPLICATION IN NYS),62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,HERBICIDE,False,Solid,261571,NONE,AGRICULTURAL,True,SYNCHRONY_XP_(NO_AERIAL_APPLICATION_IN_NYS)_352-648_PRIMARY_LABEL_586600.pdf,72500,"[2076, 0, 4122, 4387, 4484, 3917, 4319, 4704, 4394, 4137, 3454, 4049, 2611, 2857, 2784, 4766, 2448, 2533, 4317, 2254, 1897, 1990]",True,True,True,False
352-920,LUMISENA,62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,FUNGICIDE,False,Liquid,260629,AQUATIC INVERTEBRATES,SEED TREATMENT,True,LUMISENA_352-920_PRIMARY_LABEL_592296.pdf,25310,"[1824, 0, 4214, 4883, 3380, 4518, 3124, 6, 1600, 1761]",True,True,True,False
45002-44-62719,PHALANX (NO USE ON POTATOES IN NASSAU AND SUFFOLK COUNTIES - SELF RESTRICTION),62719,REGISTERED,1286312,CLOSED,ROUTINE,2024-09-12,KATHERINE HETTER,INSECTICIDE,False,Liquid,271099,"AQUATIC INVERTEBRATES, BEES, WILDLIFE",SEED TREATMENT,True,PHALANX_(NO_USE_ON_POTATOES_IN_NASSAU_AND_SUFFOLK_COUNTIES_-_SELF_RESTRICTION)_45002-44-62719_PRIMARY_LABEL_596050.pdf,60190,"[8273, 6107, 9736, 9915, 9415, 9093, 7651]",True,True,True,True
524-343,ROUNDUP CUSTOM FOR AQUATIC & TERRESTRIAL USE (2ee - wineberry),62719,REGISTERED,1253115,CLOSED,2EE,2022-12-12,SHAUN PETERSON,HERBICIDE,False,Liquid,260032,NONE,"AGRICULTURAL, AQUATIC, NON-CROP, NURSERY, ORNAMENTAL, TURF",True,ROUNDUP_CUSTOM_FOR_AQUATIC_and_TERRESTRIAL_USE_(2ee_-_wineberry)_524-343_PRIMARY_LABEL_584679.pdf,5961,"[1888, 2434, 1639]",True,False,True,True
57538-11-62719,CHALLENGER insecticide,62719,REGISTERED,1294213,CLOSED,ROUTINE,2025-02-06,KATHERINE HETTER,INSECTICIDE,False,Liquid,268813,NONE,"GREENHOUSE, NURSERY, ORNAMENTAL, RESIDENTIAL",True,CHALLENGER_insecticide_57538-11-62719_PRIMARY_LABEL_598503.pdf,21858,"[2547, 2258, 4878, 3099, 4413, 2267, 2396]",True,True,True,True
59639-131-62719,SURVEIL CO-PACK (NO AERIAL APP IN NY)(CO-PACK OF SURVEIL V AND SURVEIL FR),62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,HERBICIDE,False,Solid,193957,AQUATIC INVERTEBRATES,AGRICULTURAL,True,SURVEIL_CO-PACK_(NO_AERIAL_APP_IN_NY)(CO-PACK_OF_SURVEIL_V_AND_SURVEIL_FR)_59639-131-62719_PRIMARY_LABEL_541937.pdf,60351,"[1404, 0, 1422, 1783, 1868, 1403, 1779, 1950, 1719, 1817, 1998, 2230, 2145, 2154, 1191, 2023, 1900, 1603, 2191, 1706, 1158, 831, 1074, 1310, 859, 859, 902, 803, 1191, 1637, 1525, 2244, 2049, 1629, 6, 6, 1412, 0, 2634, 2008, 1402, 526, 0, 0]",True,True,True,False
62719-12,TELONE C-17  (NOT FOR USE IN NASSAU AND SUFFOLK COUNTIES),62719,DISCONTINUED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,"FUNGICIDE, NEMATICIDE",True,Liquid,30366,"BIRDS, DOMESTIC ANIMALS, WILDLIFE",AGRICULTURAL,True,TELONE_C-17__(NOT_FOR_USE_IN_NASSAU_AND_SUFFOLK_COUNTIES)_62719-12_PRIMARY_LABEL_554051.pdf,142715,"[3151, 11556, 8774, 8532, 9002, 8769, 8507, 7967, 9939, 9140, 5707, 2773, 1177, 5333, 2374, 2038, 2698, 1844, 2535, 2457, 7217, 6956, 6992, 4358, 2919]",True,True,True,True
62719-20,N-SERVE 24 NITROGEN STABILIZER,62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,GROWTH REGULATOR,False,Liquid,18897,AQUATIC INVERTEBRATES,AGRICULTURAL,True,N-SERVE_24_NITROGEN_STABILIZER_62719-20_PRIMARY_LABEL_577837.pdf,27810,"[2554, 8105, 9005, 5563, 2583]",True,True,True,True
62719-258,TURFLON ESTER,62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,HERBICIDE,False,Liquid,26810,FISH,TURF,True,TURFLON_ESTER_62719-258_PRIMARY_LABEL_589726.pdf,14568,"[1809, 358, 1108, 1194, 1155, 1196, 1130, 1125, 909, 1097, 1326, 562, 751, 848]",True,True,False,True
62719-267,TRACER,62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,INSECTICIDE,False,Liquid,133289,"AQUATIC INVERTEBRATES, BEES",AGRICULTURAL,True,TRACER_62719-267_PRIMARY_LABEL_519078.pdf,182,"[182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False
62719-275,FIRSTRATE HERBICIDE (AERIAL APPLICATION PROHIBITED IN NY),62719,DISCONTINUED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,HERBICIDE,False,Solid,34032,NONE,AGRICULTURAL,True,FIRSTRATE_HERBICIDE_(AERIAL_APPLICATION_PROHIBITED_IN_NY)_62719-275_PRIMARY_LABEL_570765.pdf,57229,"[2280, 3241, 3415, 4554, 3853, 4555, 4705, 4770, 3130, 4799, 3955, 3204, 3929, 5246, 1593]",True,True,False,True
62719-277,PYTHON WDG (NO USE IN NASSAU & SUFFOLK CO. - NO AERIAL APPL.),62719,DISCONTINUED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,HERBICIDE,True,Solid,32802,NONE,AGRICULTURAL,True,PYTHON_WDG_(NO_USE_IN_NASSAU_and_SUFFOLK_CO._-_NO_AERIAL_APPL.)_62719-277_PRIMARY_LABEL_555416.pdf,73465,"[1809, 1356, 2301, 1471, 2757, 2405, 2899, 1711, 2729, 2787, 2682, 2576, 2695, 1480, 2708, 2158, 2856, 2033, 2083, 304, 424, 329, 348, 606, 2486, 2024, 2214, 2797, 2557, 2866, 2830, 2289, 261, 259, 332, 466, 2384, 1896, 6, 6, 1619, 666]",True,True,True,True
62719-282,Lumiverd,62719,REGISTERED,1307656,CLOSED,ROUTINE,2025-09-22,KATHERINE HETTER,INSECTICIDE,False,Solid,259068,"AQUATIC INVERTEBRATES, BEES",SEED TREATMENT,True,Lumiverd_62719-282_PRIMARY_LABEL_603042.pdf,17641,"[4424, 1409, 4106, 6851, 851]",True,True,True,True
62719-282,ENTRUST (2EE - BLUEBERRY MAGGOT),62719,REGISTERED,25009,CLOSED,2EE,2012-04-23,,INSECTICIDE,False,Solid,174394,"AQUATIC INVERTEBRATES, BEES",AGRICULTURAL,True,ENTRUST_(2EE_-_BLUEBERRY_MAGGOT)_62719-282_PRIMARY_LABEL_531146.pdf,1903,[1903],True,False,True,True
62719-282,ENTRUST (2EE - SPOTTED WING DROSOPHILA),62719,REGISTERED,25930,CLOSED,2EE,2012-07-27,,INSECTICIDE,False,Solid,154869,"AQUATIC INVERTEBRATES, BEES",AGRICULTURAL,True,ENTRUST_(2EE_-_SPOTTED_WING_DROSOPHILA)_62719-282_PRIMARY_LABEL_532341.pdf,899,[899],True,False,True,True
62719-282,ENTRUST,62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,INSECTICIDE,False,Solid,40571,"AQUATIC INVERTEBRATES, BEES","AGRICULTURAL, GREENHOUSE, NURSERY, ORNAMENTAL",True,ENTRUST_62719-282_PRIMARY_LABEL_588238.pdf,132298,"[4768, 15, 946, 0, 1156, 675, 1478, 1550, 1094, 1762, 1875, 1986, 1943, 526, 1569, 2166, 920, 2060, 2313, 2508, 1989, 2090, 1075, 1298, 1017, 1458, 802, 1838, 1065, 1217, 1233, 953, 1311, 1056, 1527, 1015, 1651, 784, 1205, 1454, 1189, 959, 1353, 1407, 1298, 1824, 514, 2027, 817, 1574, 1296, 1315, 1053, 2021, 1078, 1830, 838, 1822, 1182, 1422, 445, 646, 1058, 2278, 2070, 1575, 377, 1553, 1194, 1182, 1397, 661, 2286, 848, 1260, 1659, 344, 430, 1806, 1658, 1077, 1404, 1296, 962, 1695, 566, 2246, 1253, 1866, 615, 1425, 475, 1999, 955, 1783, 1322, 1311, 1154]",True,True,True,False
62719-282,ENTRUST (2EE - FLEA BEETLE)                                                   ,62719,REGISTERED,6872,CLOSED,2EE,2006-12-11,,INSECTICIDE,False,Solid,108927,BEES,AGRICULTURAL,True,ENTRUST_(2EE_-_FLEA_BEETLE)_62719-282_PRIMARY_LABEL_505611.pdf,0,"[0, 0]",False,False,False,False
62719-291,CONSERVE SC TURF AND ORNAMENTAL,62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,INSECTICIDE,False,Liquid,32938,BEES,"AGRICULTURAL, COMMERCIAL, GREENHOUSE, NURSERY, ORNAMENTAL, TURF",True,CONSERVE_SC_TURF_AND_ORNAMENTAL_62719-291_PRIMARY_LABEL_580358.pdf,61540,"[2425, 4147, 5019, 4931, 5341, 5179, 4667, 1918, 1395, 1875, 1641, 1503, 1979, 1751, 5356, 3258, 4452, 6, 6, 2171, 2520]",True,True,True,True
62719-294,SPINTOR 2SC,62719,DISCONTINUED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,INSECTICIDE,False,Liquid,33525,"AQUATIC INVERTEBRATES, BEES",AGRICULTURAL,True,SPINTOR_2SC_62719-294_PRIMARY_LABEL_529064.pdf,94989,"[1791, 50, 4952, 4539, 4298, 5076, 4904, 4560, 3958, 3945, 4126, 3729, 3944, 4269, 4271, 3923, 4056, 1488, 4174, 3965, 3973, 3727, 3637, 4187, 1527, 1920]",True,True,True,True
62719-305,LONTREL TURF AND ORNAMENTAL(NOT FOR USE IN NASSAU & SUFFOLK CO.)(MAX USE RATE IN NY IS 2/3 PINT/ACERE/YEAR),62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,HERBICIDE,True,Liquid,35442,NONE,"NON-CROP, NURSERY, ORNAMENTAL, TURF",True,LONTREL_TURF_AND_ORNAMENTAL(NOT_FOR_USE_IN_NASSAU_and_SUFFOLK_CO.)(MAX_USE_RATE_IN_NY_IS_2_3_PINT_ACERE_YEAR)_62719-305_PRIMARY_LABEL_579022.pdf,53913,"[1162, 767, 1518, 1413, 966, 1534, 1254, 1464, 1998, 1763, 1790, 1351, 1388, 1400, 1515, 1325, 1575, 1708, 1122, 808, 998, 1253, 1119, 1425, 1437, 1223, 549, 652, 739, 802, 742, 1149, 1751, 1850, 1596, 1577, 1207, 1479, 1352, 909, 2283]",True,True,True,True
62719-308,VISTA  (NO USE ON LONG ISLAND) (2EE - GIANT HOGWEED)                                                             ,62719,REGISTERED,1131705,CLOSED,2EE,2017-11-03,,HERBICIDE,True,Liquid,121461,FISH,AGRICULTURAL,True,VISTA__(NO_USE_ON_LONG_ISLAND)_(2EE_-_GIANT_HOGWEED)_62719-308_PRIMARY_LABEL_511343.pdf,2869,"[253, 2616]",True,False,True,True
62719-314,SPINOSAD 0.5% SC,62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,INSECTICIDE,False,Liquid,181129,"AQUATIC INVERTEBRATES, BEES","HOME GARDEN, ORNAMENTAL, RESIDENTIAL, TURF",True,SPINOSAD_0.5%_SC_62719-314_PRIMARY_LABEL_584241.pdf,31343,"[5472, 3979, 4454, 3501, 1713, 1920, 1768, 2011, 2199, 4326]",True,True,True,True
62719-315,"HORNET WDG (NOT FOR SALE, USE OR DISTRIBUTION ON LONG ISLAND)",62719,DISCONTINUED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,HERBICIDE,True,Solid,41695,NONE,AGRICULTURAL,True,"HORNET_WDG_(NOT_FOR_SALE,_USE_OR_DISTRIBUTION_ON_LONG_ISLAND)_62719-315_PRIMARY_LABEL_567264.pdf",76566,"[2431, 0, 3739, 4299, 4500, 4924, 3740, 4480, 4580, 4400, 4119, 4783, 4046, 4834, 4535, 4692, 2916, 3203, 1755, 6, 2196, 2388]",True,True,True,False
62719-32,TELONE II  (NOT FOR USE IN NASSAU AND SUFFOLK COUNTIES),62719,DISCONTINUED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,"FUNGICIDE, NEMATICIDE",True,Liquid,30323,NONE,AGRICULTURAL,True,TELONE_II__(NOT_FOR_USE_IN_NASSAU_AND_SUFFOLK_COUNTIES)_62719-32_PRIMARY_LABEL_527386.pdf,77955,"[2494, 4748, 4336, 4809, 4519, 4708, 4895, 5116, 5873, 5805, 4372, 4635, 21645]",True,True,True,True
62719-346,PROPIMAX EC,62719,DISCONTINUED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,FUNGICIDE,False,Liquid,39628,FISH,"AGRICULTURAL, NURSERY, ORNAMENTAL, TURF",True,PROPIMAX_EC_62719-346_PRIMARY_LABEL_555997.pdf,100160,"[2496, 0, 7686, 5480, 5864, 5503, 6906, 3724, 2958, 2589, 3485, 2843, 1863, 1980, 2523, 2620, 3289, 2645, 2920, 2712, 3427, 4144, 2371, 2385, 4503, 1908, 4755, 1904, 2246, 2431]",True,True,True,False
62719-367,"SURPASS EC   [NO USE IN NASSAU & SUFFOLK COUNTIES, NEW YORK]",62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,HERBICIDE,True,Liquid,167631,FISH,AGRICULTURAL,True,"SURPASS_EC___[NO_USE_IN_NASSAU_and_SUFFOLK_COUNTIES,_NEW_YORK]_62719-367_PRIMARY_LABEL_534285.pdf",101996,"[2152, 0, 5236, 4191, 6483, 5920, 5690, 3271, 2556, 4067, 3665, 3810, 3443, 3894, 6, 6, 1820, 1995, 2027, 2743, 3018, 3787, 4186, 3993, 3780, 3812, 3176, 2057, 3125, 2973, 2920, 2194]",True,True,True,False
62719-368,"KEYSTONE       [NO USE IN NASSAU & SUFFOLK COUNTIES, NEW YORK]",62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,HERBICIDE,True,Liquid,167630,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,"KEYSTONE_______[NO_USE_IN_NASSAU_and_SUFFOLK_COUNTIES,_NEW_YORK]_62719-368_PRIMARY_LABEL_534279.pdf",108350,"[2953, 0, 5577, 4667, 6747, 6429, 6338, 3894, 2787, 3979, 3718, 3259, 4204, 4562, 6, 6, 2620, 2813, 2027, 2743, 3018, 3787, 4186, 3993, 3780, 3812, 3176, 2057, 3125, 2973, 2920, 2194]",True,True,True,False
62719-375,QUINTEC (2EE - BACTERIAL SPOT),62719,DISCONTINUED,35038,CLOSED,2EE,2015-06-19,,FUNGICIDE,False,Liquid,209999,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,QUINTEC_(2EE_-_BACTERIAL_SPOT)_62719-375_PRIMARY_LABEL_542547.pdf,2737,[2737],True,False,True,True
62719-375,QUINTEC,62719,DISCONTINUED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,FUNGICIDE,False,Liquid,72920,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,QUINTEC_62719-375_PRIMARY_LABEL_548411.pdf,32110,"[3227, 12, 7386, 6441, 6248, 6928, 1868]",True,True,True,True
62719-387,DITHANE M45 FUNGICIDE,62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,FUNGICIDE,False,Solid,40147,AQUATIC INVERTEBRATES,"AGRICULTURAL, GREENHOUSE",True,DITHANE_M45_FUNGICIDE_62719-387_PRIMARY_LABEL_580236.pdf,115194,"[1991, 1790, 6967, 7207, 13390, 9614, 7858, 5528, 8614, 30221, 22014]",True,True,True,True
62719-388,FORE 80WP RAINSHIELD,62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,FUNGICIDE,False,Solid,40134,"AQUATIC INVERTEBRATES, FISH","GREENHOUSE, NURSERY, ORNAMENTAL, TURF",True,FORE_80WP_RAINSHIELD_62719-388_PRIMARY_LABEL_580066.pdf,49436,"[1970, 4752, 6449, 1226, 1468, 1498, 1540, 1690, 2094, 2349, 1736, 1441, 1984, 1944, 1642, 1476, 1495, 887, 1379, 396, 686, 632, 553, 508, 632, 417, 577, 474, 424, 1657, 1344, 2116]",True,True,True,True
62719-396,DITHANE F-45 RAINSHIELD [Restricted as of 02/11/2019],62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,FUNGICIDE,False,Liquid,40137,"AQUATIC INVERTEBRATES, FISH","AGRICULTURAL, SEED TREATMENT, TURF",True,DITHANE_F-45_RAINSHIELD_[Restricted_as_of_02_11_2019]_62719-396_PRIMARY_LABEL_594677.pdf,80633,"[2476, 7789, 8087, 9126, 6985, 3955, 3487, 3559, 4194, 4164, 4678, 2711, 5131, 2949, 2029, 1589, 3376, 6, 1975, 2367]",True,True,True,True
62719-402,DITHANE DF RAINSHIELD (RESTRICTED 1/22/08) (2EE - PHYTOPHTHORA BLIGHT),62719,DISCONTINUED,32941,CLOSED,2EE,2014-10-15,,FUNGICIDE,False,Solid,201445,AQUATIC INVERTEBRATES,AGRICULTURAL,True,DITHANE_DF_RAINSHIELD_(RESTRICTED_1_22_08)_(2EE_-_PHYTOPHTHORA_BLIGHT)_62719-402_PRIMARY_LABEL_540336.pdf,1865,[1865],True,False,True,True
62719-402,DITHANE 75DF RAINSHIELD,62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,FUNGICIDE,False,Solid,40140,"AQUATIC INVERTEBRATES, FISH","GREENHOUSE, NURSERY, ORNAMENTAL, TURF",True,DITHANE_75DF_RAINSHIELD_62719-402_PRIMARY_LABEL_579246.pdf,47473,"[6724, 896, 816, 1551, 1060, 1223, 1287, 901, 1486, 1708, 1520, 1586, 1056, 1422, 1494, 1656, 1748, 1876, 1314, 1167, 1559, 964, 740, 1128, 343, 564, 448, 603, 424, 577, 314, 573, 353, 502, 288, 550, 469, 1357, 1444, 6, 1776]",True,True,True,True
62719-402,DITHANE DF RAINSHIELD (RESTRICTED 1/22/08),62719,DISCONTINUED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,FUNGICIDE,False,Solid,40138,"AQUATIC INVERTEBRATES, FISH","AGRICULTURAL, TURF",True,DITHANE_DF_RAINSHIELD_(RESTRICTED_1_22_08)_62719-402_PRIMARY_LABEL_580238.pdf,68307,"[1125, 829, 1556, 1115, 1180, 1007, 1419, 1190, 1689, 1874, 1412, 1168, 1418, 1180, 1529, 1606, 1581, 1466, 1263, 1155, 841, 899, 828, 852, 964, 609, 735, 524, 823, 832, 742, 683, 1010, 645, 890, 878, 1056, 987, 680, 844, 783, 732, 570, 540, 573, 540, 592, 623, 755, 542, 748, 591, 954, 1267, 1553, 602, 853, 1367, 1444, 7272, 2322]",True,True,True,True
62719-410,RALLY 40WSP (NO USE ON ORNAMENTALS IN LONG ISLAND),62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,FUNGICIDE,False,Solid,120894,NONE,"AGRICULTURAL, ORNAMENTAL",True,RALLY_40WSP_(NO_USE_ON_ORNAMENTALS_IN_LONG_ISLAND)_62719-410_PRIMARY_LABEL_584570.pdf,79497,"[1582, 4256, 5636, 597, 1807, 1960, 2286, 2588, 3158, 3335, 2612, 3065, 4407, 3680, 2126, 1605, 1337, 1330, 1423, 1618, 1184, 2197, 579, 2497, 1213, 659, 460, 671, 759, 605, 858, 867, 744, 1107, 1647, 1721, 1729, 1924, 1835, 1249, 2000, 791, 1793]",True,True,True,True
62719-416,INDAR 2F,62719,REGISTERED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,FUNGICIDE,False,Liquid,135284,FISH,AGRICULTURAL,True,INDAR_2F_62719-416_PRIMARY_LABEL_584508.pdf,41353,"[2149, 4601, 4272, 4937, 5050, 3334, 2333, 2852, 2520, 2415, 2734, 2005, 2151]",True,True,True,True
62719-424,GOAL 2XL HERBICIDE,62719,DISCONTINUED,1288086,CLOSED,ROUTINE,2024-11-13,KATHERINE HETTER,HERBICIDE,False,Liquid,40362,"AQUATIC INVERTEBRATES, WILDLIFE","AGRICULTURAL, NON-CROP, NURSERY, ORNAMENTAL",True,GOAL_2XL_HERBICIDE_62719-424_PRIMARY_LABEL_539064.pdf,183753,"[2012, 5065, 5706, 4588, 6147, 5837, 6375, 5534, 2622, 3627, 3998, 1415, 3352, 2897, 3844, 2928, 2739, 3575, 3830, 4300, 3606, 1453, 3906, 3833, 5836, 3121, 4325, 3751, 3973, 2885, 3727, 2326, 2679, 3098, 2865, 4917, 3423, 3468, 3457, 5331, 3113, 4429, 3501, 4271, 4156, 3209, 2210, 2816, 1793, 1884]",True,True,True,True
62719-424,GOAL 2XL HERBICIDE (2EE - MILE-A-MINUTE VINE),62719,DISCONTINUED,1131705,CLOSED,2EE,2017-11-03,,HERBICIDE,False,Liquid,117630,"AQUATIC INVERTEBRATES, FISH, WILDLIFE",AGRICULTURAL,True,GOAL_2XL_HERBICIDE_(2EE_-_MILE-A-MINUTE_VINE)_62719-424_PRIMARY_LABEL_509766.pdf,0,"[0, 0]",False,False,False,False
