Product No.,ProductName,Company No.,Registration Status,Appl No.,Appl Status,Auth Type,Received Date,Reviewer,PRODUCT TYPE,is_PDF_downloaded,pdf_filename
70506-73,UP-STAR GOLD GRANULAR INSECTICIDE (NO USE WITHIN 100 FT OF WATER)(UNRESTRICTED 3/16/16)                              ,70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,INSECTICIDE,TRUE,UP-STAR_GOLD_GRANULAR_INSECTICIDE_(NO_USE_WITHIN_100_FT_OF_WATER)(UNRESTRICTED_3_16_16)_70506-73_PRIMARY_LABEL_584198.pdf
70506-8,ACEPHATE 97 UP INSECTICIDE (RESTRICTED USE AS OF 1/1/2016) (2EE - ANNUAL BLUEGRASS WEEVIL),70506,REGISTERED,1102123,CLOSED,2EE,2016-10-28,SHAUN PETERSON,INSECTICIDE,TRUE,ACEPHATE_97_UP_INSECTICIDE_(RESTRICTED_USE_AS_OF_1_1_2016)_(2EE_-_ANNUAL_BLUEGRASS_WEEVIL)_70506-8_PRIMARY_LABEL_547196.pdf
70506-8,ACEPHATE 97 UP INSECTICIDE (RESTRICTED 1/1/2016) (2EE - ARBORVITAE LEAFMINER),70506,REGISTERED,1098172,CLOSED,2EE,2016-09-20,,INSECTICIDE,TRUE,ACEPHATE_97_UP_INSECTICIDE_(RESTRICTED_1_1_2016)_(2EE_-_ARBORVITAE_LEAFMINER)_70506-8_PRIMARY_LABEL_566491.pdf
70506-8,ACEPHATE 97 UP INSECTICIDE (RESTRICTED 1/1/2016) (2EE - BROWN MARMORATED STINK BUG),70506,REGISTERED,21820,CLOSED,2EE,2011-04-04,,INSECTICIDE,TRUE,ACEPHATE_97_UP_INSECTICIDE_(RESTRICTED_1_1_2016)_(2EE_-_BROWN_MARMORATED_STINK_BUG)_70506-8_PRIMARY_LABEL_566507.pdf
70506-8,ACEPHATE 97 UP INSECTICIDE (RESTRICTED USE AS OF 1/1/2016),70506,REGISTERED,1283671,CLOSED,ROUTINE,2024-07-25,MATTHEW J GOGIS,INSECTICIDE,TRUE,ACEPHATE_97_UP_INSECTICIDE_(RESTRICTED_USE_AS_OF_1_1_2016)_70506-8_PRIMARY_LABEL_595140.pdf
70506-9,PERM-UP 3.2 EC INSECTICIDE,70506,REGISTERED,1305357,CLOSED,ROUTINE,2025-08-15,JYOTHI MURUNDI,INSECTICIDE,TRUE,PERM-UP_3.2_EC_INSECTICIDE_70506-9_PRIMARY_LABEL_601688.pdf
8033-122-70506,TOPSIN 4.5FL FUNGICIDE,70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,FUNGICIDE,TRUE,TOPSIN_4.5FL_FUNGICIDE_8033-122-70506_PRIMARY_LABEL_575726.pdf
8033-125-70506,TOPSIN M WSB FUNGICIDE,70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,FUNGICIDE,TRUE,TOPSIN_M_WSB_FUNGICIDE_8033-125-70506_PRIMARY_LABEL_575698.pdf
8033-139-70506,AXIOS 20 SC (2ee - flyspeck and sooty blotch),70506,REGISTERED,1307637,CLOSED,2EE,2025-09-22,SHAUN PETERSON,FUNGICIDE,TRUE,AXIOS_20_SC_(2ee_-_flyspeck_and_sooty_blotch)_8033-139-70506_PRIMARY_LABEL_602072.pdf
8033-139-70506,axios 20 SC,70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,FUNGICIDE,TRUE,axios_20_SC_8033-139-70506_PRIMARY_LABEL_589557.pdf
8033-141-70506,ASSAIL 30SC INSECTICIDE (RESTRICTED USE AS OF 1/1/2023),70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,INSECTICIDE,TRUE,ASSAIL_30SC_INSECTICIDE_(RESTRICTED_USE_AS_OF_1_1_2023)_8033-141-70506_PRIMARY_LABEL_588790.pdf
8033-23-70506,ASSAIL 70WP INSECTICIDE (RESTRICTED USE AS OF 1/1/2023),70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,INSECTICIDE,TRUE,ASSAIL_70WP_INSECTICIDE_(RESTRICTED_USE_AS_OF_1_1_2023)_8033-23-70506_PRIMARY_LABEL_567131.pdf
8033-23-70506,ASSAIL 70WP INSECTICIDE (2EE - COLORADO POTATO BEETLE),70506,REGISTERED,25010,CLOSED,2EE,2012-04-23,,INSECTICIDE,TRUE,ASSAIL_70WP_INSECTICIDE_(2EE_-_COLORADO_POTATO_BEETLE)_8033-23-70506_PRIMARY_LABEL_531209.pdf
8033-36-70506,ASSAIL 30SG INSECTICIDE (2EE - COLORADO POTATO BEETLE),70506,REGISTERED,25010,CLOSED,2EE,2012-04-23,,INSECTICIDE,TRUE,ASSAIL_30SG_INSECTICIDE_(2EE_-_COLORADO_POTATO_BEETLE)_8033-36-70506_PRIMARY_LABEL_531206.pdf
8033-36-70506,ASSAIL 30SG INSECTICIDE (RESTRICTED USE AS OF 1/1/2023),70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,INSECTICIDE,TRUE,ASSAIL_30SG_INSECTICIDE_(RESTRICTED_USE_AS_OF_1_1_2023)_8033-36-70506_PRIMARY_LABEL_578878.pdf
93505-1-70506,BACIX,70506,REGISTERED,1294222,CLOSED,ROUTINE,2025-02-06,KATHERINE HETTER,"FUNGICIDE, GROWTH REGULATOR",TRUE,BACIX_93505-1-70506_PRIMARY_LABEL_598504.pdf
SLN NY-080002,HYDROTHOL GRANULAR AQUATIC ALGAECIDE AND HERBICIDE (DAY AFTER APPLICATION SWIMMING RESTRICTION) (EPA REG. NO. 70506-174),70506,REGISTERED,1273288,CLOSED,SPECIAL LOCAL NEED,2024-02-16,KATHERINE HETTER,"ALGAECIDE, HERBICIDE",TRUE,HYDROTHOL_GRANULAR_AQUATIC_ALGAECIDE_AND_HERBICIDE_(DAY_AFTER_APPLICATION_SWIMMING_RESTRICTION)_(EPA_REG._NO._70506-174)_SLN NY-080002_PRIMARY_LABEL_547855.pdf
sln ny-080003,HYDROTHOL 191 AQUATIC ALGAECIDE AND HERBICIDE (DAY AFTER APPLICATION SWIMMING RESTRICTION)  (EPA REG. NO. 70506-175),70506,REGISTERED,1273288,CLOSED,SPECIAL LOCAL NEED,2024-02-16,KATHERINE HETTER,"ALGAECIDE, HERBICIDE",TRUE,HYDROTHOL_191_AQUATIC_ALGAECIDE_AND_HERBICIDE_(DAY_AFTER_APPLICATION_SWIMMING_RESTRICTION)__(EPA_REG._NO._70506-175)_sln ny-080003_PRIMARY_LABEL_547852.pdf
SLN NY-080004,AQUATHOL K AQUATIC HERBICIDE (DAY AFTER APPLICATION SWIMMING RESTRICTION) (EPA REG NO 70506-176),70506,REGISTERED,1273288,CLOSED,SPECIAL LOCAL NEED,2024-02-16,KATHERINE HETTER,HERBICIDE,TRUE,AQUATHOL_K_AQUATIC_HERBICIDE_(DAY_AFTER_APPLICATION_SWIMMING_RESTRICTION)_(EPA_REG_NO_70506-176)_SLN NY-080004_PRIMARY_LABEL_547853.pdf
SLN NY-080004,AQUATHOL K AQUATIC HERBICIDE (DAY AFTER APPLICATION SWIMMING RESTRICTION) (EPA REG NO 70506-176) (2EE - LESS THAN LABEL RATE),70506,REGISTERED,31501,CLOSED,2EE,2014-04-14,,HERBICIDE,TRUE,AQUATHOL_K_AQUATIC_HERBICIDE_(DAY_AFTER_APPLICATION_SWIMMING_RESTRICTION)_(EPA_REG_NO_70506-176)_(2EE_-_LESS_THAN_LABEL_RATE)_SLN NY-080004_PRIMARY_LABEL_538482.pdf
SLN NY-080004,AQUATHOL G & C AQUATIC HERBICIDE (DAY AFTER APPLICATION SWIMMING RESTRICTION) (EPA REG. NO. 70506-176),70506,REGISTERED,1273288,CLOSED,SPECIAL LOCAL NEED,2024-02-16,KATHERINE HETTER,HERBICIDE,TRUE,AQUATHOL_G_and_C_AQUATIC_HERBICIDE_(DAY_AFTER_APPLICATION_SWIMMING_RESTRICTION)_(EPA_REG._NO._70506-176)_SLN NY-080004_PRIMARY_LABEL_516986.pdf
SLN NY-080005,AQUATHOL SUPER K GRANULAR AQUATIC HERBICIDE (DAY AFTER APPLICATION SWIMMING RESTRICTION) (EPA REG. NO. 70506-191),70506,REGISTERED,1273288,CLOSED,SPECIAL LOCAL NEED,2024-02-16,KATHERINE HETTER,HERBICIDE,TRUE,AQUATHOL_SUPER_K_GRANULAR_AQUATIC_HERBICIDE_(DAY_AFTER_APPLICATION_SWIMMING_RESTRICTION)_(EPA_REG._NO._70506-191)_SLN NY-080005_PRIMARY_LABEL_594202.pdf
SLN NY-180007,CHINOOK (EPA REG. NO. 70506-321),70506,REGISTERED,1273288,CLOSED,SPECIAL LOCAL NEED,2024-02-16,KATHERINE HETTER,HERBICIDE,TRUE,CHINOOK_(EPA_REG._NO._70506-321)_SLN NY-180007_PRIMARY_LABEL_557217.pdf
70585-1,LARVADEX 1% PREMIX,70585,REGISTERED,1288186,CLOSED,ROUTINE,2024-11-29,KATHERINE HETTER,INSECTICIDE,TRUE,LARVADEX_1%_PREMIX_70585-1_PRIMARY_LABEL_554387.pdf
70585-10,AGITA 10 WG                                                           ,70585,REGISTERED,1288186,CLOSED,ROUTINE,2024-11-29,KATHERINE HETTER,INSECTICIDE,TRUE,AGITA_10_WG_70585-10_PRIMARY_LABEL_545488.pdf
70585-7,NEPOREX 2 SG,70585,REGISTERED,1288186,CLOSED,ROUTINE,2024-11-29,KATHERINE HETTER,INSECTICIDE,TRUE,NEPOREX_2_SG_70585-7_PRIMARY_LABEL_556567.pdf
6836-340-706,CLAIRE BROAD SPECTRUM GERMICIDAL & DISINFECTANT WIPE,706,REGISTERED,1288105,CLOSED,ROUTINE,2024-12-11,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,CLAIRE_BROAD_SPECTRUM_GERMICIDAL_and_DISINFECTANT_WIPE_6836-340-706_PRIMARY_LABEL_590982.pdf
706-107,CLAIRE BUG BUSTER INSECT KILLER,706,REGISTERED,1288105,CLOSED,ROUTINE,2024-12-11,KATHERINE HETTER,INSECTICIDE,TRUE,CLAIRE_BUG_BUSTER_INSECT_KILLER_706-107_PRIMARY_LABEL_590957.pdf
706-108,CLAIRE FAST KILL RESIDUAL ROACH & ANT KILLER,706,REGISTERED,1288105,CLOSED,ROUTINE,2024-12-11,KATHERINE HETTER,INSECTICIDE,TRUE,CLAIRE_FAST_KILL_RESIDUAL_ROACH_and_ANT_KILLER_706-108_PRIMARY_LABEL_590944.pdf
706-109,CLAIRE JET FORCE WASP & HORNET KILLER,706,REGISTERED,1288105,CLOSED,ROUTINE,2024-12-11,KATHERINE HETTER,INSECTICIDE,TRUE,CLAIRE_JET_FORCE_WASP_and_HORNET_KILLER_706-109_PRIMARY_LABEL_590947.pdf
706-110,"CLAIRE BED BUG, LICE AND DUST MITE SPRAY",706,REGISTERED,1288105,CLOSED,ROUTINE,2024-12-11,KATHERINE HETTER,"INSECTICIDE, MITICIDE",TRUE,"CLAIRE_BED_BUG,_LICE_AND_DUST_MITE_SPRAY_706-110_PRIMARY_LABEL_590942.pdf"
706-111,Claire Disinfectant Spray Q (Country Fresh Scent),706,REGISTERED,1288105,CLOSED,ROUTINE,2024-12-11,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,Claire_Disinfectant_Spray_Q_(Country_Fresh_Scent)_706-111_PRIMARY_LABEL_590979.pdf
706-111,Claire Disinfectant Spray Q (Lavender Scent),706,REGISTERED,1288105,CLOSED,ROUTINE,2024-12-11,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,Claire_Disinfectant_Spray_Q_(Lavender_Scent)_706-111_PRIMARY_LABEL_590978.pdf
706-111,CLAIRE DISINFECTANT SPRAY Q (LEMON SCENT),706,REGISTERED,1288105,CLOSED,ROUTINE,2024-12-11,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,CLAIRE_DISINFECTANT_SPRAY_Q_(LEMON_SCENT)_706-111_PRIMARY_LABEL_590977.pdf
1021-1710-70627,SKIDOO INSTITUTIONAL FLYING INSECT KILLER II,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,INSECTICIDE,TRUE,SKIDOO_INSTITUTIONAL_FLYING_INSECT_KILLER_II_1021-1710-70627_PRIMARY_LABEL_544633.pdf
10324-141-70627,SIGNET NEUTRAL DISINFECTANT,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,SIGNET_NEUTRAL_DISINFECTANT_10324-141-70627_PRIMARY_LABEL_586597.pdf
10324-81-70627,Clax Bacteriostat,70627,REGISTERED,1279444,CLOSED,ROUTINE,2024-05-08,MATTHEW J GOGIS,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,Clax_Bacteriostat_10324-81-70627_PRIMARY_LABEL_594338.pdf
6836-266-70627,G-5 SANITIZER,70627,REGISTERED,1304255,CLOSED,ROUTINE,2025-07-25,MATTHEW J GOGIS,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,G-5_SANITIZER_6836-266-70627_PRIMARY_LABEL_602926.pdf
6836-349-70627,VIREX PLUS,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,VIREX_PLUS_6836-349-70627_PRIMARY_LABEL_583060.pdf
6836-379-70627,final step all-in-one no-rinse food contact multi-surface wipes,70627,REGISTERED,1286547,CLOSED,ROUTINE,2024-09-17,MATTHEW J GOGIS,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,final_step_all-in-one_no-rinse_food_contact_multi-surface_wipes_6836-379-70627_PRIMARY_LABEL_596061.pdf
6836-445-70627,Suma All-in-One No Rinse Disinfectant Cleaner RTU,70627,REGISTERED,1277880,CLOSED,ROUTINE,2024-04-08,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,Suma_All-in-One_No_Rinse_Disinfectant_Cleaner_RTU_6836-445-70627_PRIMARY_LABEL_593675.pdf
6836-446-70627,Suma All-in-One No Rinse Disinfectant Cleaner,70627,REGISTERED,1277640,CLOSED,ROUTINE,2024-04-04,MATTHEW J GOGIS,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,Suma_All-in-One_No_Rinse_Disinfectant_Cleaner_6836-446-70627_PRIMARY_LABEL_593642.pdf
70627-28,SANI-SURE MULTI-SURFACE SANITIZER,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,SANI-SURE_MULTI-SURFACE_SANITIZER_70627-28_PRIMARY_LABEL_564920.pdf
70627-33,ENVY LIQUID DISINFECTANT CLEANER,70627,DISCONTINUED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,ENVY_LIQUID_DISINFECTANT_CLEANER_70627-33_PRIMARY_LABEL_568843.pdf
70627-33,Crew bathroom disinfectant cleaner,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,Crew_bathroom_disinfectant_cleaner_70627-33_PRIMARY_LABEL_565990.pdf
70627-53,DIVOSAN PLUS,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,DIVOSAN_PLUS_70627-53_PRIMARY_LABEL_564812.pdf
70627-56,OXIVIR TB,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,OXIVIR_TB_70627-56_PRIMARY_LABEL_587688.pdf
70627-58,OXIVIR FIVE 16 CONCENTRATE,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,OXIVIR_FIVE_16_CONCENTRATE_70627-58_PRIMARY_LABEL_583445.pdf
70627-60,OXIVIR TB WIPES,70627,REGISTERED,1284956,CLOSED,ROUTINE,2024-08-19,MATTHEW J GOGIS,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,OXIVIR_TB_WIPES_70627-60_PRIMARY_LABEL_595627.pdf
70627-62,ALPHA-HP MULTI-SURFACE DISINFECTANT CLEANER,70627,REGISTERED,1306591,CLOSED,ROUTINE,2025-09-05,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,ALPHA-HP_MULTI-SURFACE_DISINFECTANT_CLEANER_70627-62_PRIMARY_LABEL_603044.pdf
70627-63,DIVOSAN SPECTRUM,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,DIVOSAN_SPECTRUM_70627-63_PRIMARY_LABEL_564810.pdf
70627-63,J-512 SANITIZER,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,J-512_SANITIZER_70627-63_PRIMARY_LABEL_560360.pdf
70627-63,FINAL STEP 512 SANITIZER,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,FINAL_STEP_512_SANITIZER_70627-63_PRIMARY_LABEL_560679.pdf
70627-74,OXIVIR 1,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,OXIVIR_1_70627-74_PRIMARY_LABEL_577197.pdf
70627-77,OXIVIR 1 WIPES,70627,REGISTERED,1287249,CLOSED,ROUTINE,2024-09-25,MATTHEW J GOGIS,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,OXIVIR_1_WIPES_70627-77_PRIMARY_LABEL_596223.pdf
70627-79,Oxivir HC Disinfectant Cleaner,70627,DISCONTINUED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,Oxivir_HC_Disinfectant_Cleaner_70627-79_PRIMARY_LABEL_575656.pdf
70627-80,Oxivir HC Wipes,70627,DISCONTINUED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,Oxivir_HC_Wipes_70627-80_PRIMARY_LABEL_568702.pdf
70627-82,Oxivir Three 64,70627,REGISTERED,1301545,CLOSED,ROUTINE,2025-06-10,MATTHEW J GOGIS,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,Oxivir_Three_64_70627-82_PRIMARY_LABEL_600220.pdf
71847-7-70627,Titan Tabs Sporicidal Disinfectant Cleaner,70627,REGISTERED,1273299,CLOSED,ROUTINE,2024-01-31,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",TRUE,Titan_Tabs_Sporicidal_Disinfectant_Cleaner_71847-7-70627_PRIMARY_LABEL_566884.pdf
70644-1,NUTROL,70644,REGISTERED,1292511,CLOSED,ROUTINE,2025-01-17,KATHERINE HETTER,FUNGICIDE,TRUE,NUTROL_70644-1_PRIMARY_LABEL_585916.pdf
707-100,BIOBAN O 45 ANTIMICROBIAL,707,REGISTERED,1290307,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,BIOBAN_O_45_ANTIMICROBIAL_707-100_PRIMARY_LABEL_596804.pdf
707-121,BIOBAN O 5P5 ANTIMICROBIAL,707,REGISTERED,1290305,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,BIOBAN_O_5P5_ANTIMICROBIAL_707-121_PRIMARY_LABEL_596805.pdf
707-128,KATHON WT Biocide,707,REGISTERED,1290304,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KATHON_WT_Biocide_707-128_PRIMARY_LABEL_596806.pdf
707-129,KATHON 886 MW Biocide,707,REGISTERED,1290303,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KATHON_886_MW_Biocide_707-129_PRIMARY_LABEL_596807.pdf
707-130,KATHON 886 F BIOCIDE,707,REGISTERED,1290301,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KATHON_886_F_BIOCIDE_707-130_PRIMARY_LABEL_596809.pdf
707-133,KATHON 725 BF ANTIMICROBIAL,707,REGISTERED,1290299,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KATHON_725_BF_ANTIMICROBIAL_707-133_PRIMARY_LABEL_596814.pdf
707-133,KATHON WT 1.5% Biocide,707,REGISTERED,1290296,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KATHON_WT_1.5%_Biocide_707-133_PRIMARY_LABEL_596816.pdf
707-133,KATHON CF 150 BIOCIDE,707,REGISTERED,1290297,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KATHON_CF_150_BIOCIDE_707-133_PRIMARY_LABEL_596815.pdf
707-134,KATHON 886 MW 1.5% Biocide,707,REGISTERED,1273306,CLOSED,ROUTINE,2024-01-26,KATHERINE HETTER,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KATHON_886_MW_1.5%_Biocide_707-134_PRIMARY_LABEL_589532.pdf
707-134,KATHON LX 1.5% Biocide,707,REGISTERED,1290295,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KATHON_LX_1.5%_Biocide_707-134_PRIMARY_LABEL_596817.pdf
707-166,KATHON CG/ICP,707,REGISTERED,1290263,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, DISINFECTANT, FUNGICIDE",TRUE,KATHON_CG_ICP_707-166_PRIMARY_LABEL_596821.pdf
707-196,KATHON CG/ICP II Biocide,707,REGISTERED,1290293,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KATHON_CG_ICP_II_Biocide_707-196_PRIMARY_LABEL_596848.pdf
707-209,KATHON PFM Biocide,707,REGISTERED,1273306,CLOSED,ROUTINE,2024-01-26,KATHERINE HETTER,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KATHON_PFM_Biocide_707-209_PRIMARY_LABEL_589538.pdf
707-224,KATHON 287T INDUSTRIAL MICROBICIDE,707,REGISTERED,1290283,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ANTIFOULANT, ANTIMICROBIAL",TRUE,KATHON_287T_INDUSTRIAL_MICROBICIDE_707-224_PRIMARY_LABEL_596834.pdf
707-256,KORDEK LX5000 Biocide,707,REGISTERED,1290282,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KORDEK_LX5000_Biocide_707-256_PRIMARY_LABEL_596835.pdf
707-259,KLARIX 4000 MICROBICIDE,707,REGISTERED,1290266,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KLARIX_4000_MICROBICIDE_707-259_PRIMARY_LABEL_596846.pdf
707-262,ROZONE 2000 Mildewcide,707,REGISTERED,1290281,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,ROZONE_2000_Mildewcide_707-262_PRIMARY_LABEL_596836.pdf
707-298,NEOLONE M-10 Industrial Microbicide,707,REGISTERED,1290279,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,NEOLONE_M-10_Industrial_Microbicide_707-298_PRIMARY_LABEL_596838.pdf
707-299,KORDEK MLX Industrial Microbicide,707,REGISTERED,1290276,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ANTIMICROBIAL, FUNGICIDE",TRUE,KORDEK_MLX_Industrial_Microbicide_707-299_PRIMARY_LABEL_596839.pdf
707-303,ROCIMA 63 INDUSTRIAL MICROBICIDE,707,REGISTERED,1290275,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,ROCIMA_63_INDUSTRIAL_MICROBICIDE_707-303_PRIMARY_LABEL_596745.pdf
707-306,BIOBAN 200 ANTIMICROBIAL,707,REGISTERED,1290274,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,BIOBAN_200_ANTIMICROBIAL_707-306_PRIMARY_LABEL_596803.pdf
707-313,SILVADUR 900 ANTIMICROBIAL,707,REGISTERED,1290273,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ANTIMICROBIAL, DISINFECTANT, FUNGICIDE",TRUE,SILVADUR_900_ANTIMICROBIAL_707-313_PRIMARY_LABEL_596840.pdf
707-314,ROCIMA BT 2s MICROBICIDE,707,REGISTERED,1290270,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,ROCIMA_BT_2s_MICROBICIDE_707-314_PRIMARY_LABEL_596843.pdf
707-314,ROCIMA BT NV2,707,REGISTERED,1290268,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,ROCIMA_BT_NV2_707-314_PRIMARY_LABEL_596844.pdf
707-314,Koralone B-119 Preservative,707,REGISTERED,1290271,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,Koralone_B-119_Preservative_707-314_PRIMARY_LABEL_596842.pdf
707-315,ROCIMA 586,707,REGISTERED,1290267,CLOSED,ROUTINE,2024-11-15,SHAUN PETERSON,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,ROCIMA_586_707-315_PRIMARY_LABEL_596845.pdf
707-316,KATHON CF-400,707,REGISTERED,1273306,CLOSED,ROUTINE,2024-01-26,KATHERINE HETTER,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE",TRUE,KATHON_CF-400_707-316_PRIMARY_LABEL_570646.pdf
70787-2,BALENCE,70787,REGISTERED,1297791,CLOSED,ROUTINE,2025-04-16,KATHERINE HETTER,INSECTICIDE,TRUE,BALENCE_70787-2_PRIMARY_LABEL_511103.pdf
10088-2-70799,FORMULA 190-X LIQUID WEED KILLER,70799,REGISTERED,1302839,CLOSED,ROUTINE,2025-08-25,KATHERINE HETTER,HERBICIDE,TRUE,FORMULA_190-X_LIQUID_WEED_KILLER_10088-2-70799_PRIMARY_LABEL_544230.pdf
