original_target_name,original_crop,original_target_type,new_target_name,new_target_type,deployed,main_target_list,,,,,,
Pythium damping off,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Pythium damping-off,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Pythium damping-off control,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Pythium pod rot,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Pythium seed rot,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Pythium seed rot and damping-off,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Pythium seed rot and damping-off and early season Phytophthora,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Pythium spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Pythium ultimum,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Radish, volunteer",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Radopholus spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Ragweed, common",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Ragweed, giant",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Ralstonia solanacearum,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Red Flour Beetles,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Red Imported Fire Ant,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Red Spider Mites,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Red spider mite,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Redroot pigweed,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Redweed,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Reniform nematode (Rotylenchulus reniformis),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Reniform nematode (Rotylenchulus spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia Root Rot,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia Seedling Blight,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia solani,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia spp,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Rice, red",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rindworm spp. complex,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Ring nematodes (Criconemoides, Criconemella and Mesocriconema species)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Root Knot Nematode (Meloidogyne spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Root Rot,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Root Rot (Pythium spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Root Worms,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Root aphids,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Root maggot,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Root or crown diseases,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Root rot (Fusarium spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Root-knot nematode (Meloidogyne spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Root-knot nematodes (Meloidogyne species),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Root-lesion nematode (Pratylenchus spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rootworm larvae,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rootworms,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rose Aphids,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rose Chafers,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rose Slugs,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Rot, Black Mold Rot, Black Root Rot, Bottom Stem Rot, Early Blight",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rotylenchulus spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rust,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rust (Uromyces appendiculatus),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rust (Uromyces),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rust mites,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rust(s),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Rusts,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Ryegrass, Italian",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Salmonella enterica,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Salt Marsh Caterpillar,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Saltmarsh Caterpillar,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
San Jose Scale,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sap Beetle,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sap Beetle Adult,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sap beetle (adult),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Scab,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Scale,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Scales,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia Sclerotiorum,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia Stem Rot,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia homeocarpa,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia minor,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Sclerotinia rot, white mold",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sclerotium Rolfsii,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sclerotium spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seed Corn Maggots,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Seed Decay (including Phomopsis spp., Fusarium spp.)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seed Decay (such as Fusarium spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Seed Decay (such as Phomopsis spp., Fusarium spp.)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seed and soil-borne Anthracnose (Colletoctrichum lindemuthianum),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Seed and soilborne fungal diseases related to wilt, root rot and damping off caused by Fusarium spp.",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Seed rot, damping off and seedling blight (seed- and/or soil-borne Fusarium spp. and Rhizoctonia solani.)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Seed rot, damping off and seedling blights (seed- and / or soil-borne Fusarium spp. and Rhizoctonia solani)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Seed rot, damping-off and seedling blight (seed- and / or soil-borne Fusarium spp. and Rhizoctonia solani)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seed rots (seed- and soil-borne Aspergillus spp. and Penicillium spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seed rots (seed-borne Aspergillus spp. and Penicillium spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seed- and soil-borne Anthracnose (Colletotrichum lindemuthianum),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seed-borne Botrytis and Sclerotinia,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seed-borne Botrytis sp. and Sclerotinia sp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seed-borne Botrytis spp. and Sclerotinia spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seed-borne and Soil-borne fungi causing decay,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Seed-borne and soil-borne fungi causing decay, damping-off and seedling blight.",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Seed-borne and soil-borne fungi causing decay, damping-off, and seedling blight",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Seed-borne seed rot, damping off and seedling blight (Ascochyta spp.)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Seed-borne seed rot, damping-off and seedling blight (Ascochyta spp.)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seedcorn Beetle,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seedcorn Maggot (adult),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seedcorn Maggot Adult,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seedling Blight,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seedling Blight (soilborne Fusarium spp. and Rhizoctonia spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seedling blight (seed-borne Ascochyta spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seedling blight caused by seed-borne and soil-borne fungi,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seedling damping-off (Rhizoctonia solani),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seedling diseases caused by Fusarium spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seedling wilt,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Seedpod Weevil,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Senna, coffee",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Septoria,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Septoria Brown Spot,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Septoria blotch,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Septoria leaf spot,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sesbania,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sharpshooters,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Shepherdspurse,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Shiga-toxin producing Escherichia coli O157:H7,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Shoreflies,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Sida, Prickly",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Sida, prickly (Teaweed)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Signalgrass, broadleaf",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Silverfish,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Silverleaf whiteflies (nymphs),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Silverleaf whitefly,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Silverspotted skipper,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Six-spotted,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sixspotted,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Slugs (all life stages),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Smartweed, Pennsylvania",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Snails (all life stages),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sooty Mold,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sour Rot,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Southern (California) Fire Ant,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Southern Blight,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Southern Cowpea Weevil (egg, larvae, maggot)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Southern armyworm,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Southern red mite,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Southwest Corn Borer,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Soybean Cyst Nematode (Heterodera spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Soybean Looper,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sphaceloma (spot anthracnose),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spider Mite species,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spider Mite spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spider mite,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spider mites,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spiders,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spiders (excluding Black Widow & Brown Recluse),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Spiderwort, tropical",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spiral nematode (Helicotylenchus spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spiral nematodes (Helicotylenchus and Rotylenchus species),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spittlebug,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spotted Cucumber Beetle,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spotted wing drosophila,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spring Black Stem,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spruce spider mite,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Spurred Anoda,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Squash Beetle,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Squash Bug spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Squash Vine Borer spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Stalk Borer,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Starbur, bristly",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Stem nematode (Ditylenchus dipsaci),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Stem nematode (Ditylenchus spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Stem-End Rot Complex,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sting nematode (Belonolaimus longicaudatus),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sting nematode (Belonolaimus spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Stink Bug,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Stink Bug species,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Stink Bug spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Stink Bugs,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Stink Bugs (egg, nymph)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Stinkbug spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Strawberry mite,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Strawberry spider,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Strawberry spider mite,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Stubby root nematodes (Trichodorus and Paratrichodorus species),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Stunt nematodes (Tylenchorhynchus species),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sucker Ants,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sudden Death Syndrome (SDS),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Sugar beet, volunteer",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sugarcane Aphids (all life stages except adult),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Sunflower, wild",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Suppression of damping off, seedling blights, and root or crown diseases caused by Pythium, Rhizoctonia, Fusarium, or Phytophthora",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Sweetpotato Whitefly,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Symphylans,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Tarnished Plant Bug,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Tarnished Plant Bugs,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Thielaviopsis,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Thistle Caterpillar (Painted Lady),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Three-cornered Alfalfa Hopper,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Threecornered alfalfa hopper,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Thrips,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Thrips (Adult),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Thrips (adult) (foliage feeding),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Thrips (egg, larvae, pre-pupal, pupal)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Thrips (foliage feeding only),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Thrips (foliage feeding thrips only),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Thrips (foliage-feeding thrips only),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Thrips Species,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Thrips pupae,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Thrips spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Tilletia spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Tobacco Budworm,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Tobacco Etch Virus,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Tobacco Thrips,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Tomato Fruitworm,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Trichodorus spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Trogoderma,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
True Bugs,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
True armyworm,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Two spotted spider mite,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Two-Spotted mite,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Two-spotted spider,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Two-spotted spider mite,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Twospotted Spider Mite,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Twospotted Spider mites,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Twospotted mite,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Tylenchorhynchus spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Tylenchulus semipenetrans,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Uromyces appendiculatus,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Ustilago spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Variegated Cutworm,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Velvetbean Caterpillar,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Velvetleaf,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Velvetleaf Caterpillar,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Venice mallow,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Venturia inaequalis,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Verticillium,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Verticillium spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Verticillium wilt,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Waterhemp, common",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Waterhemp, tall",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Watermelon Beetles,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Watermelon Mosaic Virus 2,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Web Blight,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Web Blotch,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Webworm,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Webworm species,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Webworm spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Webworms,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Weevils,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Western Bean Cutworm,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Western Yellowstriped Armyworm,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Western flower thrips,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Western flower thrips (larvae),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
White Mold,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
White Mold (Sclerotinia spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
White flies,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"White flies (egg, nymph)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
White grub species,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
White grubs,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
White mold (Sclerotinia sclerotiorum),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
White mold (Sclerotinia),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
White mold/Sclerotinia stem rot,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Whiteflies,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Whiteflies (Bemisia and Trialeuroides spp.),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Whitefly,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Whitefly species,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Whitefly spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Wild mustard,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Willamette,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Wilt,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Wireworms,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"Wireworms (egg, larvae)",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Woolly Bear Caterpillar,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Woollybear Caterpillar,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Worms,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Worms (caterpillars),Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Xanthomonas,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Xanthomonas camestris,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Xiphinema spp.,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Yellow-striped Armyworm,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Yellowstriped armyworm,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
Zucchini Yellow Mosaic Virus,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
alfalfa looper,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
annual grass weeds,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
annual grasses,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
armored scale,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
bagrada bugs,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
barnyard grass,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
bean leaf beetle,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
bristly foxtail,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
broadleaf and grass weeds,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
broadleaf weeds,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"broadleaf weeds, grasses and sedges",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
cankerworms,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
carpetweed,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
certain broadleaf weeds,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
certain caterpillars,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
certain soil borne diseases,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
common purslane,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
common waterhemp,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
control of sucker growth,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
"corn earworm, Helicoverpa zea",Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
crabgrass,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
crickets,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
crowfoot grass,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
cutworm,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
damping-off,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
darkling beetles,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
decay,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
deer,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
dipterous leafminers,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
early season Phytophthora,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
early season Phytophthora control,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
early season Phytophthora protection,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
early season soil dwelling insects,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
early-season Phytophthora,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
earwigs,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
eastern black nightshade,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
emerged weeds,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
established weeds,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
fall panicum,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
foxtail millet,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
fungal diseases,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
giant foxtail,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
goosegrass,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
grapevine trunk diseases,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
grass,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
grass and small-seeded weeds,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
grass weeds,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
green foxtail,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
leaf hoppers,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
leaf miner,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
leaf miners,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
leaf-feeding insects,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
leafminer,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
leafspot,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
listed insects,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
listed plant pests,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
locust,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
lygus bugs,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
maximum vegetative burndown,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
meadow voles,Snap Beans,Other,,,TRUE,FALSE,Other,,,,,
