Product No.,ProductName,Company No.,Registration Status,Appl No.,Appl Status,Auth Type,Received Date,Reviewer,PRODUCT TYPE,is_PDF_downloaded,pdf_filename,txt_file_len,each_page_len,text_contains_product_name,text_contains_children,text_contains_epa_no,each_page_has_text,OCR_text_contains_product_name,OCR_text_contains_children,OCR_text_contains_epa_no,OCR_needed,runOCR_reason,Post_OCR_char_per_page,OCR_v_Original,final_determination,agricultural_use_requirements_and_restricted_entry_interval,inference_successful
70506-8,ACEPHATE 97 UP INSECTICIDE (RESTRICTED USE AS OF 1/1/2016),70506,REGISTERED,1283671,CLOSED,ROUTINE,2024-07-25,MATTHEW J GOGIS,INSECTICIDE,True,ACEPHATE_97_UP_INSECTICIDE_(RESTRICTED_USE_AS_OF_1_1_2016)_70506-8_PRIMARY_LABEL_595140.pdf,96000.0,"[2851, 6183, 7206, 2330, 2598, 3441, 4482, 2901, 3112, 4879, 2892, 3005, 3244, 2602, 2511, 2635, 2957, 2619, 2025, 2851, 1843, 1078, 3687, 3193, 1093, 3313, 3651, 4566, 3580, 9, 9, 9, 2645]",True,True,True,True,True,True,True,Page_specific_OCR,"3 out of 33 pages need OCR because they are less than 300 characters (pages: [30, 31, 32])","[2851, 6183, 7206, 2330, 2598, 3441, 4482, 2901, 3112, 4879, 2892, 3005, 3244, 2602, 2511, 2635, 2957, 2619, 2025, 2851, 1843, 1078, 3687, 3193, 1093, 3313, 3651, 4566, 3580, 10, 10, 10, 2645]",Original,Original,both,
70506-9,PERM-UP 3.2 EC INSECTICIDE,70506,REGISTERED,1305357,CLOSED,ROUTINE,2025-08-15,JYOTHI MURUNDI,INSECTICIDE,True,PERM-UP_3.2_EC_INSECTICIDE_70506-9_PRIMARY_LABEL_601688.pdf,71888.0,"[2698, 2289, 4247, 2924, 4704, 3181, 912, 1197, 737, 1418, 1439, 718, 1676, 1233, 1713, 1492, 1560, 1619, 1492, 1231, 1492, 1464, 1467, 2331, 2043, 1609, 1731, 1353, 768, 2009, 1882, 2595, 3071, 2516, 9, 9, 7059]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 37 pages need OCR because they are less than 300 characters (pages: [35, 36])","[2698, 2289, 4247, 2924, 4704, 3181, 912, 1197, 737, 1418, 1439, 718, 1676, 1233, 1713, 1492, 1560, 1619, 1492, 1231, 1492, 1464, 1467, 2331, 2043, 1609, 1731, 1353, 768, 2009, 1882, 2595, 3071, 2516, 10, 10, 7059]",Original,Original,both,
8033-122-70506,TOPSIN 4.5FL FUNGICIDE,70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,FUNGICIDE,True,TOPSIN_4.5FL_FUNGICIDE_8033-122-70506_PRIMARY_LABEL_575726.pdf,61757.0,"[1984, 8163, 7950, 4736, 5410, 5397, 5112, 8219, 9090, 5696]",True,True,True,True,,,,False,,,,,both,
8033-125-70506,TOPSIN M WSB FUNGICIDE,70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,FUNGICIDE,True,TOPSIN_M_WSB_FUNGICIDE_8033-125-70506_PRIMARY_LABEL_575698.pdf,63106.0,"[2180, 7007, 8269, 6498, 4809, 6204, 6019, 5170, 7206, 5954, 3790]",True,True,True,True,,,,False,,,,,both,
8033-139-70506,axios 20 SC,70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,FUNGICIDE,True,axios_20_SC_8033-139-70506_PRIMARY_LABEL_589557.pdf,36749.0,"[1379, 2677, 3113, 2628, 2618, 3604, 4554, 3907, 2114, 1542, 3163, 5450]",True,True,True,True,,,,False,,,,,both,
8033-141-70506,ASSAIL 30SC INSECTICIDE (RESTRICTED USE AS OF 1/1/2023),70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,INSECTICIDE,True,ASSAIL_30SC_INSECTICIDE_(RESTRICTED_USE_AS_OF_1_1_2023)_8033-141-70506_PRIMARY_LABEL_588790.pdf,107354.0,"[2759, 5927, 6750, 8465, 7810, 6453, 3294, 2998, 3302, 3538, 2612, 3525, 2364, 2588, 2796, 2980, 2611, 2594, 1847, 3247, 2494, 2783, 2603, 3037, 2765, 1932, 2394, 2887, 2387, 3019, 2593]",True,True,False,True,,,,False,,,,,both,
8033-23-70506,ASSAIL 70WP INSECTICIDE (RESTRICTED USE AS OF 1/1/2023),70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,INSECTICIDE,True,ASSAIL_70WP_INSECTICIDE_(RESTRICTED_USE_AS_OF_1_1_2023)_8033-23-70506_PRIMARY_LABEL_567131.pdf,107354.0,"[2759, 5927, 6750, 8465, 7810, 6453, 3294, 2998, 3302, 3538, 2612, 3525, 2364, 2588, 2796, 2980, 2611, 2594, 1847, 3247, 2494, 2783, 2603, 3037, 2765, 1932, 2394, 2887, 2387, 3019, 2593]",True,True,True,True,,,,False,,,,,both,
8033-36-70506,ASSAIL 30SG INSECTICIDE (RESTRICTED USE AS OF 1/1/2023),70506,REGISTERED,1273288,CLOSED,ROUTINE,2024-02-16,KATHERINE HETTER,INSECTICIDE,True,ASSAIL_30SG_INSECTICIDE_(RESTRICTED_USE_AS_OF_1_1_2023)_8033-36-70506_PRIMARY_LABEL_578878.pdf,93487.0,"[2705, 9292, 10527, 7970, 3585, 6799, 5395, 6241, 4836, 5109, 5658, 5366, 5764, 6732, 4829, 2679]",True,True,True,True,,,,False,,,,,both,
93505-1-70506,BACIX,70506,REGISTERED,1294222,CLOSED,ROUTINE,2025-02-06,KATHERINE HETTER,"FUNGICIDE, GROWTH REGULATOR",True,BACIX_93505-1-70506_PRIMARY_LABEL_598504.pdf,65811.0,"[2354, 6516, 7804, 6365, 4556, 3043, 4158, 3382, 3185, 4310, 2985, 2876, 2809, 2704, 2038, 3172, 3554]",True,True,True,True,,,,False,,,,,both,
70644-1,NUTROL,70644,REGISTERED,1292511,CLOSED,ROUTINE,2025-01-17,KATHERINE HETTER,FUNGICIDE,True,NUTROL_70644-1_PRIMARY_LABEL_585916.pdf,43809.0,"[1253, 4830, 6035, 5324, 5778, 5014, 3941, 1701, 5878, 2033, 914, 45, 1063]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 13 pages need OCR because they are less than 300 characters (pages: [12]),"[1253, 4830, 6035, 5324, 5778, 5014, 3941, 1701, 5878, 2033, 914, 41, 1063]",Original,Original,both,
70905-3,IMIDASHOT DF INSECTICIDE (NO SOIL INJECTION ON LI)                                         ,70905,DISCONTINUED,1277793,CLOSED,ROUTINE,2024-05-22,JYOTHI MURUNDI,INSECTICIDE,True,IMIDASHOT_DF_INSECTICIDE_(NO_SOIL_INJECTION_ON_LI)_70905-3_PRIMARY_LABEL_578047.pdf,257.0,"[257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,True,True,True,Page_specific_OCR,"36 out of 36 pages need OCR because they are less than 300 characters (pages: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36])","[2007, 3422, 4305, 4847, 4374, 5686, 5445, 3125, 3307, 3288, 4240, 3311, 3481, 4103, 4425, 3981, 4422, 3284, 3280, 3817, 3693, 4133, 4090, 2703, 3378, 3999, 3142, 3874, 4077, 4078, 3447, 3281, 3858, 4396, 4105, 956]",OCR,OCR,ag,
92807-2-71050,AVIAN BLOCK (COMMERciAL & AGRICULTURAL USE),71050,REGISTERED,1302888,CLOSED,ROUTINE,2025-09-17,KATHERINE HETTER,REPELLENT,True,AVIAN_BLOCK_(COMMERciAL_and_AGRICULTURAL_USE)_92807-2-71050_PRIMARY_LABEL_594682.pdf,11794.0,"[5150, 6644]",True,True,True,True,,,,False,,,,,both,
89333-1-71058,PROZATE 75 WDG FUNGICIDE,71058,REGISTERED,1282909,CLOSED,ROUTINE,2024-07-08,KATHERINE HETTER,FUNGICIDE,True,PROZATE_75_WDG_FUNGICIDE_89333-1-71058_PRIMARY_LABEL_594944.pdf,10295.0,"[321, 196, 39, 8, 0, 0, 16, 115, 0, 8, 0, 32, 0, 8, 8, 8, 16, 16, 8, 8, 8, 8, 8, 8, 8, 16, 24, 8, 8, 16, 16, 8, 0, 8, 8, 8, 16, 16, 8, 8, 8, 8, 24, 8, 16, 0, 0, 8, 49, 167, 8992]",True,False,True,False,True,True,True,Page_specific_OCR,"49 out of 51 pages need OCR because they are less than 300 characters (pages: [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50])","[321, 2777, 1993, 1458, 1435, 1991, 1894, 1963, 1673, 2137, 1938, 1774, 1402, 718, 760, 719, 876, 876, 776, 712, 1069, 738, 874, 602, 732, 1151, 972, 774, 896, 997, 1000, 712, 630, 777, 1063, 809, 982, 984, 1092, 578, 619, 785, 1224, 1692, 2040, 1165, 664, 974, 2104, 168, 8992]",OCR,OCR,both,
71297-10,SMARTFRESH PROTABS (PINK),71297,REGISTERED,1308549,,ROUTINE,,,GROWTH REGULATOR,True,SMARTFRESH_PROTABS_(PINK)_71297-10_PRIMARY_LABEL_575615.pdf,37900.0,"[914, 1228, 1648, 1707, 2204, 2246, 1892, 1964, 1812, 2273, 90, 0, 1087, 684, 1228, 1648, 1707, 2204, 2246, 1892, 1964, 1812, 2273, 90, 0, 1087]",True,True,True,False,True,True,True,Page_specific_OCR,"4 out of 26 pages need OCR because they are less than 300 characters (pages: [11, 12, 24, 25])","[914, 1228, 1648, 1707, 2204, 2246, 1892, 1964, 1812, 2273, 103, 0, 1087, 684, 1228, 1648, 1707, 2204, 2246, 1892, 1964, 1812, 2273, 103, 0, 1087]",Original,Original,ag,
71297-10,SMARTFRESH PROTABS (YELLOW),71297,REGISTERED,1308549,,ROUTINE,,,GROWTH REGULATOR,True,SMARTFRESH_PROTABS_(YELLOW)_71297-10_PRIMARY_LABEL_575616.pdf,38822.0,"[927, 1231, 1648, 1706, 2203, 2246, 1989, 1889, 1905, 2255, 424, 3, 1113, 697, 1231, 1648, 1706, 2203, 2246, 1989, 1889, 1905, 2255, 424, 3, 1087]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 26 pages need OCR because they are less than 300 characters (pages: [12, 25])","[927, 1231, 1648, 1706, 2203, 2246, 1989, 1889, 1905, 2255, 424, 0, 1113, 697, 1231, 1648, 1706, 2203, 2246, 1989, 1889, 1905, 2255, 424, 0, 1087]",Original,Original,ag,
71297-17,HARVISTA 1.3 SC ,71297,REGISTERED,1308549,,ROUTINE,,,GROWTH REGULATOR,True,HARVISTA_1.3_SC_71297-17_PRIMARY_LABEL_598081.pdf,19054.0,"[2505, 3420, 3216, 3149, 4443, 2321]",True,True,True,True,,,,False,,,,,both,
71297-17,HARVISTA 1.3 SC,71297,REGISTERED,1308549,,ROUTINE,,,GROWTH REGULATOR,True,HARVISTA_1.3_SC_71297-17_PRIMARY_LABEL_598081.pdf,19054.0,"[2505, 3420, 3216, 3149, 4443, 2321]",True,True,True,True,,,,False,,,,,both,
71297-2,SMARTFRESH inbox flex,71297,REGISTERED,1308549,,ROUTINE,,,GROWTH REGULATOR,True,SMARTFRESH_inbox_flex_71297-2_PRIMARY_LABEL_588276.pdf,16386.0,"[2840, 3955, 4518, 2421, 2652]",True,True,True,True,,,,False,,,,,ag,
71297-2,SMARTFRESH,71297,REGISTERED,1308549,,ROUTINE,,,GROWTH REGULATOR,True,SMARTFRESH_71297-2_PRIMARY_LABEL_566750.pdf,17803.0,"[2672, 2548, 3080, 3329, 2793, 779, 51, 51, 2500]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 9 pages need OCR because they are less than 300 characters (pages: [7, 8])","[2672, 2548, 3080, 3329, 2793, 779, 47, 46, 2500]",Original,Original,ag,
71297-3,SMARTFRESH SMARTTABS,71297,REGISTERED,1308549,,ROUTINE,,,GROWTH REGULATOR,True,SMARTFRESH_SMARTTABS_71297-3_PRIMARY_LABEL_566834.pdf,18971.0,"[6072, 10353, 2546, 0]",True,True,True,False,True,True,True,Page_specific_OCR,1 out of 4 pages need OCR because they are less than 300 characters (pages: [4]),"[6072, 10353, 2546, 258]",OCR,OCR,ag,
71297-5,SMARTFRESH INBOX,71297,REGISTERED,1308549,,ROUTINE,,,GROWTH REGULATOR,True,SMARTFRESH_INBOX_71297-5_PRIMARY_LABEL_583356.pdf,15661.0,"[2884, 3793, 3334, 2541, 3109]",True,True,True,True,,,,False,,,,,ag,
71297-6,LANDSPRING WP,71297,REGISTERED,1308549,,ROUTINE,,,GROWTH REGULATOR,True,LANDSPRING_WP_71297-6_PRIMARY_LABEL_566835.pdf,19492.0,"[2580, 1808, 2302, 1882, 670, 811, 2325, 1002, 995, 2332, 49, 49, 2687]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 13 pages need OCR because they are less than 300 characters (pages: [11, 12])","[2580, 1808, 2302, 1882, 670, 811, 2325, 1002, 995, 2332, 45, 45, 2687]",Original,Original,both,
71297-6,AFXRD-038,71297,REGISTERED,1308549,,ROUTINE,,,GROWTH REGULATOR,True,AFXRD-038_71297-6_PRIMARY_LABEL_543359.pdf,30456.0,"[2976, 4045, 3169, 3997, 3818, 2953, 2839, 3864, 2795]",True,True,True,True,,,,False,,,,,both,
228-143-71368,NUFARM RHOMENE MCPA BROADLEAF HERBICIDE,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,NUFARM_RHOMENE_MCPA_BROADLEAF_HERBICIDE_228-143-71368_PRIMARY_LABEL_582817.pdf,62543.0,"[2631, 4895, 4517, 4402, 4542, 4484, 4558, 5588, 7602, 4311, 6057, 1451, 7505]",True,True,True,True,,,,False,,,,,both,
35935-6-71368,WEEDONE 650 HERBICIDE,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,WEEDONE_650_HERBICIDE_35935-6-71368_PRIMARY_LABEL_560523.pdf,92191.0,"[1937, 3736, 5395, 5382, 3117, 4168, 3550, 3727, 4012, 2788, 3805, 4004, 6318, 3904, 2876, 4175, 1950, 3874, 4928, 4938, 3864, 2592, 7151]",True,True,True,True,,,,False,,,,,both,
55146-119,SATIVA IMF SEMBOLITE MAX (RESTRICTED USE AS OF 1/1/2023),71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,"FUNGICIDE, INSECTICIDE",True,SATIVA_IMF_SEMBOLITE_MAX_(RESTRICTED_USE_AS_OF_1_1_2023)_55146-119_PRIMARY_LABEL_574876.pdf,35388.0,"[2684, 3812, 3401, 5097, 5137, 5528, 2537, 7192]",True,True,True,True,,,,False,,,,,both,
71368-1,NUFARM WEEDAR 64 BROADLEAF HERBICIDE,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,NUFARM_WEEDAR_64_BROADLEAF_HERBICIDE_71368-1_PRIMARY_LABEL_573757.pdf,122474.0,"[3331, 4508, 6585, 4959, 3067, 3814, 3790, 5403, 3992, 2874, 4284, 3831, 3737, 4606, 4353, 3936, 4468, 4893, 5953, 5490, 6231, 7184, 7007, 7237, 6941]",True,True,True,True,,,,False,,,,,both,
71368-1,Orchard Clean Broadleaf Herbicide,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,Orchard_Clean_Broadleaf_Herbicide_71368-1_PRIMARY_LABEL_584813.pdf,55541.0,"[2766, 4057, 6231, 5766, 3073, 3326, 6147, 8865, 5263, 2790, 7257]",True,True,True,True,,,,False,,,,,both,
71368-102,Flumi 51 WDG HERBICIDE,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,Flumi_51_WDG_HERBICIDE_71368-102_PRIMARY_LABEL_592839.pdf,192927.0,"[2258, 3471, 5724, 4837, 6334, 4264, 4838, 5665, 5806, 4851, 3205, 1324, 2260, 3092, 2298, 4011, 4921, 4724, 5154, 5420, 3886, 1615, 4488, 3801, 4343, 4963, 4013, 4487, 1530, 1515, 3836, 5296, 5128, 4630, 3823, 3299, 1729, 1814, 3000, 3341, 2962, 4147, 4813, 5800, 4819, 2332, 4572, 3924, 4564]",True,True,True,True,,,,False,,,,,both,
71368-102,TUSCANY HERBICIDE,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,TUSCANY_HERBICIDE_71368-102_PRIMARY_LABEL_585424.pdf,173710.0,"[2113, 1531, 1674, 2108, 2583, 2703, 2513, 626, 4877, 4239, 4721, 4679, 4537, 3304, 1843, 1965, 1927, 2184, 2077, 2551, 2244, 2256, 2521, 2468, 2510, 1461, 1096, 1252, 819, 743, 1181, 1485, 1209, 2059, 1144, 1368, 1751, 1110, 1456, 2164, 2067, 2138, 1833, 2324, 2299, 1915, 2162, 1257, 694, 1397, 1806, 2003, 1978, 2214, 1504, 1656, 2056, 2021, 1555, 835, 831, 905, 1214, 1714, 2309, 2231, 2411, 938, 1648, 1108, 1077, 1080, 1047, 1432, 1733, 2787, 2386, 2492, 1933, 1937, 1869, 1213, 232, 886, 787, 1637, 2625, 476, 2214, 1664, 4128]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 91 pages need OCR because they are less than 300 characters (pages: [83]),"[2113, 1531, 1674, 2108, 2583, 2703, 2513, 626, 4877, 4239, 4721, 4679, 4537, 3304, 1843, 1965, 1927, 2184, 2077, 2551, 2244, 2256, 2521, 2468, 2510, 1461, 1096, 1252, 819, 743, 1181, 1485, 1209, 2059, 1144, 1368, 1751, 1110, 1456, 2164, 2067, 2138, 1833, 2324, 2299, 1915, 2162, 1257, 694, 1397, 1806, 2003, 1978, 2214, 1504, 1656, 2056, 2021, 1555, 835, 831, 905, 1214, 1714, 2309, 2231, 2411, 938, 1648, 1108, 1077, 1080, 1047, 1432, 1733, 2787, 2386, 2492, 1933, 1937, 1869, 1213, 306, 886, 787, 1637, 2625, 476, 2214, 1664, 4128]",Original,Original,both,
71368-108,BURNMASTER HERBICIDE,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,BURNMASTER_HERBICIDE_71368-108_PRIMARY_LABEL_557708.pdf,100061.0,"[2259, 3523, 4981, 4469, 4303, 1822, 1911, 2302, 3711, 3523, 5467, 4613, 3667, 3185, 2413, 3843, 2424, 2394, 3826, 2620, 4356, 2273, 3132, 3524, 2652, 5791, 1677, 89, 9222, 89]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 30 pages need OCR because they are less than 300 characters (pages: [28, 30])","[2259, 3523, 4981, 4469, 4303, 1822, 1911, 2302, 3711, 3523, 5467, 4613, 3667, 3185, 2413, 3843, 2424, 2394, 3826, 2620, 4356, 2273, 3132, 3524, 2652, 5791, 1677, 74, 9222, 1081]",OCR,OCR,both,
71368-109,SPITFIRE HERBICIDE,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,SPITFIRE_HERBICIDE_71368-109_PRIMARY_LABEL_559150.pdf,94442.0,"[2251, 3272, 4984, 4469, 4302, 1771, 1837, 1902, 3570, 3082, 4244, 5064, 3701, 3696, 2217, 2190, 3285, 2800, 2426, 3814, 4195, 2079, 3022, 3134, 3526, 2664, 4551, 89, 6214, 91]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 30 pages need OCR because they are less than 300 characters (pages: [28, 30])","[2251, 3272, 4984, 4469, 4302, 1771, 1837, 1902, 3570, 3082, 4244, 5064, 3701, 3696, 2217, 2190, 3285, 2800, 2426, 3814, 4195, 2079, 3022, 3134, 3526, 2664, 4551, 74, 6214, 1072]",OCR,OCR,both,
71368-11,WEEDONE LV6 EC BROADLEAF HERBICIDE                                                       ,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,WEEDONE_LV6_EC_BROADLEAF_HERBICIDE_71368-11_PRIMARY_LABEL_559232.pdf,83760.0,"[1885, 3753, 4438, 4875, 3165, 3422, 2764, 3621, 3943, 2736, 3488, 3947, 6007, 3770, 2844, 4092, 2027, 3759, 4886, 5351, 4073, 9, 9, 9, 4887]",True,True,True,True,True,True,True,Page_specific_OCR,"3 out of 25 pages need OCR because they are less than 300 characters (pages: [22, 23, 24])","[1885, 3753, 4438, 4875, 3165, 3422, 2764, 3621, 3943, 2736, 3488, 3947, 6007, 3770, 2844, 4092, 2027, 3759, 4886, 5351, 4073, 10, 10, 10, 4887]",Original,Original,both,
71368-112,CHEETAH HERBICIDE (NO USE IN NASSAU & SUFFOLK COUNTIES),71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,CHEETAH_HERBICIDE_(NO_USE_IN_NASSAU_and_SUFFOLK_COUNTIES)_71368-112_PRIMARY_LABEL_567275.pdf,124308.0,"[3344, 3819, 4840, 5313, 3226, 1835, 2075, 2250, 2776, 4582, 5756, 4526, 4269, 4669, 4974, 4958, 4897, 4623, 5456, 4619, 5069, 6773, 5504, 5787, 3989, 3252, 3612, 5042, 2473]",True,True,True,True,,,,False,,,,,both,
71368-113,PANTHER SC HERBICIDE,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,PANTHER_SC_HERBICIDE_71368-113_PRIMARY_LABEL_567192.pdf,152890.0,"[1895, 3478, 5883, 8048, 9672, 9647, 6790, 5544, 5125, 6039, 4047, 2333, 2826, 3040, 2066, 4687, 4505, 4450, 2877, 3775, 4545, 3629, 4521, 3672, 1426, 1641, 4735, 3374, 4504, 1746, 2641, 1474, 1779, 4775, 4920, 6781]",True,True,True,True,,,,False,,,,,both,
71368-113,TUSCANY SC HERBICIDE                                          ,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,TUSCANY_SC_HERBICIDE_71368-113_PRIMARY_LABEL_561313.pdf,179370.0,"[2223, 3436, 5444, 7710, 8702, 8875, 7117, 4745, 5864, 4759, 5765, 2992, 1288, 1553, 2727, 1348, 2657, 4526, 4615, 4820, 3807, 4650, 1623, 4283, 3423, 4403, 2253, 3877, 3632, 1422, 1639, 4256, 5306, 4117, 2527, 4666, 4863, 4585, 2439, 1458, 3924, 2199, 1665, 1670, 4217, 5300]",True,True,True,True,,,,False,,,,,both,
71368-114,SUREGUARD SC HERBICIDE                                  ,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,SUREGUARD_SC_HERBICIDE_71368-114_PRIMARY_LABEL_561372.pdf,84459.0,"[1840, 1324, 2099, 1698, 2167, 1929, 2278, 2134, 1755, 1829, 1161, 1232, 1988, 1687, 1261, 1849, 1837, 1862, 1137, 620, 688, 543, 663, 706, 761, 1412, 1181, 1913, 1684, 2216, 1168, 1907, 1852, 2037, 749, 560, 759, 2125, 1789, 1700, 2142, 1135, 547, 781, 2447, 1362, 604, 2038, 2261, 1948, 2210, 1153, 1539, 1979, 570, 3, 1640]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 57 pages need OCR because they are less than 300 characters (pages: [56]),"[1840, 1324, 2099, 1698, 2167, 1929, 2278, 2134, 1755, 1829, 1161, 1232, 1988, 1687, 1261, 1849, 1837, 1862, 1137, 620, 688, 543, 663, 706, 761, 1412, 1181, 1913, 1684, 2216, 1168, 1907, 1852, 2037, 749, 560, 759, 2125, 1789, 1700, 2142, 1135, 547, 781, 2447, 1362, 604, 2038, 2261, 1948, 2210, 1153, 1539, 1979, 570, 3, 1640]",Original,Original,both,
71368-114,LOCK DoWN SC HERBICIDE,71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,LOCK_DoWN_SC_HERBICIDE_71368-114_PRIMARY_LABEL_561370.pdf,65053.0,"[1526, 4269, 5873, 5860, 5529, 6914, 5825, 5204, 4141, 3139, 1067, 2771, 4421, 2518, 10, 9, 5977]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 17 pages need OCR because they are less than 300 characters (pages: [15, 16])","[1526, 4269, 5873, 5860, 5529, 6914, 5825, 5204, 4141, 3139, 1067, 2771, 4421, 2518, 6, 6, 5977]",Original,Original,ag,
71368-114,LOCK DOWN SC HERBICIDE,71368,REGISTERED,1294166,CLOSED,ROUTINE,2025-02-05,MATTHEW J GOGIS,HERBICIDE,True,LOCK_DoWN_SC_HERBICIDE_71368-114_PRIMARY_LABEL_561370.pdf,65053.0,"[1526, 4269, 5873, 5860, 5529, 6914, 5825, 5204, 4141, 3139, 1067, 2771, 4421, 2518, 10, 9, 5977]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 17 pages need OCR because they are less than 300 characters (pages: [15, 16])","[1526, 4269, 5873, 5860, 5529, 6914, 5825, 5204, 4141, 3139, 1067, 2771, 4421, 2518, 6, 6, 5977]",Original,Original,ag,
71368-115,DEPTH CHARGE                                  ,71368,DISCONTINUED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,DEPTH_CHARGE_71368-115_PRIMARY_LABEL_578978.pdf,108937.0,"[2136, 3654, 5907, 5414, 4451, 3193, 1985, 1920, 3150, 1886, 1144, 2710, 3659, 3547, 4304, 3945, 3106, 3092, 4756, 1880, 1268, 3569, 4501, 6171, 6158, 5168, 4018, 6809, 5436]",True,True,True,True,,,,False,,,,,both,
71368-120,"PANTHER PRO HERBICIDE (NOT FOR SALE, sale into, DISTRIBUTION OR USE IN NASSAU and SUFFOLK COUNTIES)",71368,REGISTERED,1297638,CLOSED,ROUTINE,2025-05-14,JYOTHI MURUNDI,HERBICIDE,True,"PANTHER_PRO_HERBICIDE_(NOT_FOR_SALE,_sale_into,_DISTRIBUTION_OR_USE_IN_NASSAU_and_SUFFOLK_COUNTIES)_71368-120_PRIMARY_LABEL_558626.pdf",72015.0,"[2688, 3032, 5195, 4707, 4682, 4680, 4964, 3837, 4212, 1711, 1647, 2051, 1229, 1823, 3962, 4621, 2813, 5181, 1501, 72, 7319, 88]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 22 pages need OCR because they are less than 300 characters (pages: [20, 22])","[2688, 3032, 5195, 4707, 4682, 4680, 4964, 3837, 4212, 1711, 1647, 2051, 1229, 1823, 3962, 4621, 2813, 5181, 1501, 55, 7319, 1061]",OCR,OCR,both,
